0	101	-0.0615313	0.00129257	0.0257412
0	99	-0.0615313	-0.00129257	0.0257412
0	102	-0.0610381	0.00257331	0.0250203
0	98	-0.0610381	-0.00257331	0.0250203
0	103	-0.0602171	0.00385164	0.0238262
0	97	-0.0602171	-0.00385164	0.0238262
0	104	-0.0590011	0.00512959	0.0219807
0	96	-0.0590011	-0.00512959	0.0219807
0	105	-0.0573689	0.00640821	0.0194258
0	95	-0.0573689	-0.00640821	0.0194258
0	106	-0.0554045	0.00768501	0.0163843
0	94	-0.0554045	-0.00768501	0.0163843
0	107	-0.0531922	0.00895749	0.0130791
0	93	-0.0531922	-0.00895749	0.0130791
0	108	-0.050816	0.0102232	0.00973338
0	92	-0.050816	-0.0102232	0.00973338
0	109	-0.0483602	0.0114795	0.00657
0	91	-0.0483602	-0.0114795	0.00657
0	110	-0.0458327	0.0127318	0.00356837
0	90	-0.0458327	-0.0127318	0.00356837
0	111	-0.0431551	0.0139854	0.000497764
0	89	-0.0431551	-0.0139854	0.000497764
0	112	-0.0403203	0.0152329	-0.00260232
0	88	-0.0403203	-0.0152329	-0.00260232
0	113	-0.037322	0.0164666	-0.00569019
0	87	-0.037322	-0.0164666	-0.00569019
0	114	-0.0341539	0.0176792	-0.00872419
0	86	-0.0341539	-0.0176792	-0.00872419
0	115	-0.0308095	0.0188631	-0.0116626
0	85	-0.0308095	-0.0188631	-0.0116626
0	116	-0.0272732	0.0200359	-0.0145048
0	84	-0.0272732	-0.0200359	-0.0145048
0	117	-0.0235391	0.021221	-0.0172983
0	83	-0.0235391	-0.021221	-0.0172983
0	118	-0.0196303	0.0223892	-0.0200342
0	82	-0.0196303	-0.0223892	-0.0200342
0	119	-0.0155702	0.0235102	-0.0227024
0	81	-0.0155702	-0.0235102	-0.0227024
0	120	-0.0113825	0.0245536	-0.0252925
0	80	-0.0113825	-0.0245536	-0.0252925
0	121	-0.00709054	0.0254893	-0.0277944
0	79	-0.00709054	-0.0254893	-0.0277944
0	122	-0.00262926	0.0263091	-0.0302179
0	78	-0.00262926	-0.0263091	-0.0302179
0	123	0.00211067	0.0270458	-0.0325888
0	77	0.00211067	-0.0270458	-0.0325888
0	124	0.00700449	0.0276995	-0.0348852
0	76	0.00700449	-0.0276995	-0.0348852
0	125	0.0119201	0.0282689	-0.0370836
0	75	0.0119201	-0.0282689	-0.0370836
0	126	0.0167256	0.0287527	-0.0391606
0	74	0.0167256	-0.0287527	-0.0391606
0	127	0.0212888	0.0291496	-0.0410926
0	73	0.0212888	-0.0291496	-0.0410926
0	128	0.0255962	0.0294582	-0.042876
0	72	0.0255962	-0.0294582	-0.042876
0	129	0.0298525	0.0296782	-0.0445451
0	71	0.0298525	-0.0296782	-0.0445451
0	130	0.0339897	0.0298117	-0.0460905
0	70	0.0339897	-0.0298117	-0.0460905
0	131	0.0379241	0.0298607	-0.0474998
0	69	0.0379241	-0.0298607	-0.0474998
0	132	0.0415718	0.0298272	-0.048761
0	68	0.0415718	-0.0298272	-0.048761
0	133	0.0448488	0.0297133	-0.0498619
