electron number, x-component, y-component, z-component, length
0, 107.132
1, 107.217
2, 110.857
3, 107.132
4, 109.271
5, 106.027
6, 106.388
7, 109.055
8, 108.538
9, 106.544
10, 108.178
11, 109.92
12, 107.914
13, 107.601
14, 106.892
15, 109.692
16, 107.277
17, 111.038
18, 107.337
19, 106.856
20, 107.241
21, 109.259
22, 107.277
23, 106.087
24, 110.196
25, 109.524
26, 106.303
27, 108.502
28, 109.476
29, 107.817
30, 109.139
31, 107.132
32, 106.219
33, 107.781
34, 108.755
35, 108.07
36, 108.983
37, 108.286
38, 106.964
39, 107.457
40, 107.95
41, 111.17
42, 109.007
43, 106.784
44, 109.644
45, 110.305
46, 109.836
47, 107.95
48, 107.553
49, 108.887
50, 106.111
51, 108.634
52, 109.572
53, 107.697
54, 106.736
55, 107.481
56, 108.058
57, 107.108
58, 107.445
59, 106.868
60, 107.036
61, 106.856
62, 106.88
63, 107.661
64, 107.601
65, 108.166
66, 108.574
67, 106.388
68, 110.052
69, 108.478
70, 107.072
71, 108.502
72, 106.544
73, 106.88
74, 108.803
75, 112.119
76, 107.625
77, 107.805
78, 106.7
79, 109.812
80, 106.64
81, 108.358
82, 110.929
83, 108.947
84, 108.827
85, 107.529
86, 109.067
87, 107.132
88, 106.027
89, 109.56
90, 108.19
91, 111.23
92, 108.719
93, 107.469
94, 108.082
95, 107.048
96, 106.736
97, 108.334
98, 108.118
99, 107.361
100, 108.346
101, 108.743
102, 108.899
103, 107.505
104, 107.589
105, 116.853
106, 106.964
107, 107.889
108, 110.317
109, 109.776
110, 108.046
111, 107.433
112, 106.556
113, 108.274
114, 108.839
115, 108.31
116, 107.481
117, 108.454
118, 108.49
119, 106.64
120, 107.205
121, 107.253
122, 107.649
123, 106.472
124, 106.832
125, 106.952
126, 108.983
127, 106.291
128, 107.637
129, 108.286
130, 107.986
131, 106.388
132, 107.132
133, 110.617
134, 108.646
135, 109.391
136, 110.929
137, 107.625
138, 107.144
139, 108.634
140, 106.219
141, 108.19
142, 107.457
143, 106.412
144, 110.076
145, 110.401
146, 107.036
147, 106.988
148, 107.169
149, 106.532
150, 109.692
151, 109.295
152, 108.214
153, 106.628
154, 108.49
155, 106.64
156, 107.012
157, 106.856
158, 106.592
159, 108.851
160, 107.289
161, 109.584
162, 107.169
163, 108.731
164, 107.757
165, 106.832
166, 107.385
167, 107.072
168, 106.7
169, 107.938
170, 109.716
171, 106.628
172, 106.58
173, 106.075
174, 107.841
175, 107.889
176, 106.592
177, 105.799
178, 107.385
179, 106.7
180, 107.469
181, 110.413
182, 107.661
183, 107.024
184, 106.123
185, 108.995
186, 111.026
187, 107.649
188, 107.877
189, 109.752
190, 108.755
191, 109.848
192, 107.072
193, 107.12
194, 109.379
195, 106.904
196, 107.649
197, 108.562
198, 106.7
199, 109.668
200, 109.391
201, 111.819
202, 108.022
203, 108.574
204, 107.577
205, 108.442
206, 109.211
207, 107.601
208, 107.793
209, 106.7
210, 109.019
211, 111.122
212, 108.022
213, 108.923
214, 105.991
215, 107.685
216, 106.76
217, 111.122
218, 107.565
219, 106.796
220, 106.351
221, 107.169
222, 107.024
223, 108.19
224, 106.171
225, 107.865
226, 106.351
227, 107.12
228, 106.952
229, 107.409
230, 106.748
231, 109.836
232, 107.229
233, 107.445
234, 107.625
235, 108.731
236, 109.656
237, 107.373
238, 108.202
239, 106.664
240, 109.968
241, 106.928
242, 106.231
243, 108.55
244, 106.808
245, 108.538
246, 106.856
247, 107.036
248, 109.247
249, 108.911
250, 109.019
251, 107.793
252, 106.099
253, 107.096
254, 106.279
255, 110.233
256, 107.757
257, 107.024
258, 106.544
259, 107.289
260, 109.127
261, 107.361
262, 107.637
263, 109.74
264, 107.181
265, 107.349
266, 107.048
267, 107.06
268, 106.784
269, 107.481
270, 106.952
271, 107.505
272, 110.617
273, 113.152
274, 110.16
275, 107.457
276, 106.099
277, 107.974
278, 106.604
279, 109.295
280, 107.505
281, 108.106
282, 107.493
283, 108.166
284, 108.394
285, 108.142
286, 107.769
287, 108.478
288, 106.904
289, 108.791
290, 107.938
291, 107.565
292, 107.853
293, 109.355
294, 107.12
295, 107.072
296, 109.103
297, 111.17
298, 109.151
299, 107.385
300, 109.307
301, 106.94
302, 107.577
303, 112.72
304, 106.327
305, 109.127
306, 108.995
307, 108.238
308, 106.94
309, 106.436
310, 108.394
311, 106.171
312, 107.445
313, 107.914
314, 109.343
315, 106.039
316, 109.283
317, 107.601
318, 107.397
319, 107.817
320, 106.568
321, 106.76
322, 107.277
323, 107.841
324, 107.697
325, 106.147
326, 107.385
327, 107.541
328, 110.1
329, 107.529
330, 106.748
331, 109.367
332, 109.055
333, 107.169
334, 110.461
335, 105.823
336, 110.028
337, 112.612
338, 106.628
339, 106.111
340, 107.601
341, 108.37
342, 110.665
343, 107.649
344, 106.375
345, 106.928
346, 107.277
347, 108.791
348, 107.421
349, 106.436
350, 107.313
351, 108.634
352, 106.916
353, 108.07
354, 108.334
355, 108.707
356, 109.764
357, 114.546
358, 106.544
359, 108.034
360, 107.301
361, 107.517
362, 107.181
363, 107.685
364, 107.733
365, 107.253
366, 109.355
367, 106.808
368, 106.412
369, 106.039
370, 105.979
371, 108.839
372, 107.289
373, 107.673
374, 106.796
375, 108.731
376, 107.265
377, 107.938
378, 106.988
379, 107.144
380, 107.733
381, 107.457
382, 107.241
383, 106.267
384, 108.502
385, 109.812
386, 113.465
387, 108.238
388, 108.803
389, 107.433
390, 106.508
391, 108.19
392, 108.178
393, 108.01
394, 106.159
395, 108.19
396, 106.508
397, 106.508
398, 106.772
399, 107.253
400, 109.944
401, 109.343
402, 106.808
403, 110.004
404, 106.363
405, 107.95
406, 106.928
407, 108.731
408, 109.632
409, 107.06
410, 108.755
411, 109.259
412, 107.769
413, 107.108
414, 106.676
415, 109.944
416, 109.043
417, 107.709
418, 109.223
419, 108.202
420, 106.087
421, 107.024
422, 109.692
423, 109.704
424, 109.151
425, 107.253
426, 108.094
427, 107.793
428, 106.976
429, 107.337
430, 107.385
431, 108.01
432, 107.998
433, 107.205
434, 110.052
435, 110.869
436, 107.193
437, 108.118
438, 106.448
439, 109.98
440, 106.604
441, 108.142
442, 108.238
443, 107.205
444, 107.385
445, 108.298
446, 106.496
447, 108.454
448, 108.094
449, 108.574
450, 107.661
451, 106.7
452, 109.812
453, 107.841
454, 110.1
455, 106.64
456, 107.229
457, 108.406
458, 110.761
459, 107.601
460, 107.938
461, 107.517
462, 108.538
463, 108.274
464, 110.533
465, 107.253
466, 108.478
467, 108.827
468, 108.827
469, 110.653
470, 107.385
471, 107.349
472, 106.736
473, 108.394
474, 107.132
475, 107.817
476, 108.298
477, 106.856
478, 107.193
479, 110.028
480, 107.889
481, 107.673
482, 108.622
483, 106.508
484, 107.974
485, 106.436
486, 109.115
487, 108.13
488, 110.16
489, 108.526
490, 108.634
491, 107.301
492, 110.124
493, 108.815
494, 106.652
495, 107.745
496, 110.136
497, 108.118
498, 109.92
499, 107.529
500, 107.926
501, 107.685
502, 110.833
503, 108.803
504, 106.291
505, 110.401
506, 108.286
507, 108.07
508, 108.382
509, 107.589
510, 107.144
511, 106.424
512, 107.733
513, 108.43
514, 106.051
515, 106.856
516, 107.157
517, 108.683
518, 107.541
519, 107.445
520, 107.132
521, 107.649
522, 107.733
523, 106.676
524, 108.683
525, 106.412
526, 109.68
527, 110.485
528, 109.908
529, 108.334
530, 108.947
531, 107.253
532, 109.211
533, 107.06
534, 108.899
535, 107.95
536, 108.154
537, 109.331
538, 108.67
539, 107.805
540, 110.172
541, 107.769
542, 107.157
543, 108.911
544, 107.565
545, 107.649
546, 108.923
547, 106.315
548, 107.313
549, 107.721
550, 109.031
551, 109.139
552, 109.86
553, 106.568
554, 106.712
555, 107.661
556, 108.25
557, 106.88
558, 107.421
559, 106.015
560, 109.055
561, 106.964
562, 107.024
563, 106.652
564, 108.646
565, 107.289
566, 109.584
567, 106.412
568, 106.424
569, 108.707
570, 108.118
571, 106.147
572, 110.437
573, 107.769
574, 106.592
575, 109.644
576, 108.478
577, 108.166
578, 109.331
579, 106.604
580, 107.349
581, 106.88
582, 108.971
583, 106.904
584, 106.363
585, 107.553
586, 107.469
587, 108.214
588, 106.327
589, 108.19
590, 107.637
591, 107.072
592, 106.436
593, 110.172
594, 109.355
595, 107.241
596, 107.048
597, 107.421
598, 115.123
599, 107.673
600, 107.361
601, 106.243
602, 108.238
603, 106.748
604, 109.488
605, 105.919
606, 110.221
607, 111.554
608, 109.127
609, 107.349
610, 106.604
611, 106.772
612, 109.079
613, 106.628
614, 110.257
615, 108.082
616, 110.076
617, 107.409
618, 108.046
619, 106.484
620, 107.06
621, 107.901
622, 106.267
623, 108.839
624, 106.424
625, 110.833
626, 108.67
627, 109.079
628, 106.363
629, 107.072
630, 107.012
631, 110.329
632, 109.367
633, 111.458
634, 108.418
635, 108.827
636, 110.028
637, 107.157
638, 109.127
639, 106.231
640, 107.457
641, 108.118
642, 107.697
643, 107.301
644, 108.118
645, 106.868
646, 107.409
647, 109.067
648, 109.656
649, 107.361
650, 107.277
651, 107.853
652, 108.058
653, 105.991
654, 109.127
655, 107.505
656, 107.096
657, 109.427
658, 108.262
659, 106.58
660, 110.245
661, 110.725
662, 107.06
663, 107.12
664, 106.844
665, 106.916
666, 107.084
667, 106.616
668, 108.178
669, 107.108
670, 110.184
671, 107.325
672, 107.157
673, 107.144
674, 109.464
675, 111.398
676, 112.395
677, 107.277
678, 107.505
679, 107.95
680, 107.072
681, 107.649
682, 107
683, 107.024
684, 106.82
685, 109.151
686, 107.325
687, 107.769
688, 107.95
689, 108.046
690, 108.358
691, 106.88
692, 107.601
693, 107.241
694, 111.074
695, 107.337
696, 107.157
697, 109.968
698, 107.529
699, 109.271
700, 110.653
701, 107.205
702, 107.998
703, 109.115
704, 108.43
705, 107.193
706, 108.07
707, 107.661
708, 108.923
709, 107.144
710, 109.187
711, 107.914
712, 111.698
713, 107.986
714, 109.115
715, 107.433
716, 107.433
717, 107.349
718, 107.853
719, 107.697
720, 108.827
721, 107.505
722, 110.557
723, 107.565
724, 107.877
725, 107.709
726, 108.202
727, 107.673
728, 109.403
729, 109.115
730, 107.108
731, 108.502
732, 106.52
733, 106.532
734, 109.572
735, 107.637
736, 108.202
737, 108.202
738, 109.403
739, 106.243
740, 106.508
741, 108.731
742, 107.349
743, 106.147
744, 107.169
745, 108.863
746, 109.007
747, 107.757
748, 107.337
749, 107.12
750, 107.541
751, 107.829
752, 107.385
753, 108.67
754, 106.856
755, 107.096
756, 105.775
757, 107.445
758, 108.19
759, 107.277
760, 107.938
761, 111.026
762, 107.373
763, 106.556
764, 106.916
765, 107.709
766, 109.139
767, 107.205
768, 106.712
769, 110.966
770, 108.875
771, 109.043
772, 106.736
773, 108.298
774, 108.526
775, 106.063
776, 106.604
777, 107.661
778, 106.712
779, 109.079
780, 106.688
781, 106.219
782, 107.181
783, 108.454
784, 109.007
785, 108.238
786, 106.856
787, 109.92
788, 109.199
789, 109.596
790, 109.199
791, 108.983
792, 106.159
793, 107.889
794, 107.433
795, 107.517
796, 109.379
797, 106.976
798, 108.37
799, 110.196
800, 108.334
801, 109.259
802, 107.048
803, 107.421
804, 108.058
805, 108.034
806, 108.658
807, 108.586
808, 107.865
809, 107.721
810, 106.628
811, 108.514
812, 107.577
813, 106.195
814, 111.254
815, 106.544
816, 109.211
817, 107.217
818, 111.182
819, 110.377
820, 108.442
821, 106.171
822, 107.373
823, 106.724
824, 107.901
825, 107.457
826, 107.601
827, 110.533
828, 108.214
829, 106.556
830, 108.935
831, 109.5
832, 108.106
833, 106.123
834, 107.229
835, 109.079
836, 106.243
837, 111.975
838, 107.709
839, 107.998
840, 108.526
841, 110.437
842, 107.157
843, 107.493
844, 110.869
845, 108.418
846, 109.668
