0.0000	-4.0010	2.6803	0.0636	0.0000	-0.0279
0.0000	-4.0010	2.6839	0.0606	0.0000	-0.0223
0.0000	-4.0010	2.6863	0.0568	0.0000	-0.0149
0.0000	-4.0010	2.6876	0.0523	0.0000	-0.0062
0.0000	-4.0010	2.6882	0.0475	0.0000	0.0035
0.0000	-4.0010	2.6883	0.0423	0.0000	0.0138
0.0000	-4.0010	2.6882	0.0369	0.0000	0.0242
0.0000	-4.0010	2.6881	0.0314	0.0000	0.0343
0.0000	-4.0010	2.6885	0.0260	0.0000	0.0438
0.0000	-4.0010	2.6895	0.0208	0.0000	0.0522
0.0000	-4.0010	2.6915	0.0160	0.0000	0.0591
0.0000	-4.0010	2.6946	0.0113	0.0000	0.0647
0.0000	-4.0010	2.6984	0.0066	0.0000	0.0693
0.0000	-4.0010	2.7027	0.0019	0.0000	0.0730
0.0000	-4.0010	2.7072	-0.0026	0.0000	0.0759
0.0000	-4.0010	2.7115	-0.0069	0.0000	0.0780
0.0000	-4.0010	2.7154	-0.0110	0.0000	0.0794
0.0000	-4.0010	2.7186	-0.0147	0.0000	0.0801
0.0000	-4.0010	2.7206	-0.0181	0.0000	0.0803
0.0000	-4.0010	2.7212	-0.0210	0.0000	0.0800
0.0000	-4.0010	2.7202	-0.0233	0.0000	0.0793
0.0000	-4.0010	2.7173	-0.0252	0.0000	0.0782
0.0000	-4.0010	2.7128	-0.0265	0.0000	0.0768
0.0000	-4.0010	2.7071	-0.0275	0.0000	0.0751
0.0000	-4.0010	2.7004	-0.0282	0.0000	0.0732
0.0000	-4.0010	2.6930	-0.0286	0.0000	0.0710
0.0000	-4.0010	2.6853	-0.0288	0.0000	0.0687
0.0000	-4.0010	2.6774	-0.0290	0.0000	0.0662
0.0000	-4.0010	2.6698	-0.0292	0.0000	0.0636
0.0000	-4.0010	2.6628	-0.0294	0.0000	0.0609
0.0000	-4.0010	2.6566	-0.0298	0.0000	0.0582
0.0000	-4.0010	2.6510	-0.0301	0.0000	0.0554
0.0000	-4.0010	2.6459	-0.0303	0.0000	0.0526
0.0000	-4.0010	2.6413	-0.0303	0.0000	0.0497
0.0000	-4.0010	2.6371	-0.0303	0.0000	0.0469
0.0000	-4.0010	2.6336	-0.0301	0.0000	0.0441
0.0000	-4.0010	2.6305	-0.0299	0.0000	0.0414
0.0000	-4.0010	2.6281	-0.0296	0.0000	0.0388
0.0000	-4.0010	2.6263	-0.0292	0.0000	0.0363
0.0000	-4.0010	2.6251	-0.0289	0.0000	0.0340
0.0000	-4.0010	2.6246	-0.0284	0.0000	0.0320
0.0000	-4.0010	2.6256	-0.0280	0.0000	0.0302
0.0000	-4.0010	2.6278	-0.0275	0.0000	0.0288
0.0000	-4.0010	2.6311	-0.0269	0.0000	0.0276
0.0000	-4.0010	2.6350	-0.0263	0.0000	0.0266
0.0000	-4.0010	2.6393	-0.0254	0.0000	0.0257
0.0000	-4.0010	2.6436	-0.0244	0.0000	0.0249
0.0000	-4.0010	2.6477	-0.0232	0.0000	0.0241
0.0000	-4.0010	2.6513	-0.0217	0.0000	0.0231
0.0000	-4.0010	2.6540	-0.0199	0.0000	0.0221
0.0000	-4.0010	2.6555	-0.0178	0.0000	0.0208
0.0000	-4.0010	2.6564	-0.0154	0.0000	0.0193
0.0000	-4.0010	2.6567	-0.0127	0.0000	0.0176
0.0000	-4.0010	2.6567	-0.0096	0.0000	0.0159
0.0000	-4.0010	2.6568	-0.0061	0.0000	0.0142
0.0000	-4.0010	2.6571	-0.0021	0.0000	0.0126
0.0000	-4.0010	2.6580	0.0024	0.0000	0.0111
0.0000	-4.0010	2.6597	0.0075	0.0000	0.0099
0.0000	-4.0010	2.6624	0.0131	0.0000	0.0090
0.0000	-4.0010	2.6664	0.0195	0.0000	0.0084
0.0000	-4.0010	2.6720	0.0266	0.0000	0.0083
0.0000	-4.0010	2.6792	0.0346	0.0000	0.0085
0.0000	-4.0010	2.6876	0.0433	0.0000	0.0090
0.0000	-4.0010	2.6967	0.0522	0.0000	0.0097
0.0000	-4.0010	2.7059	0.0613	0.0000	0.0105
0.0000	-4.0010	2.7150	0.0702	0.0000	0.0113
0.0000	-4.0010	2.7233	0.0787	0.0000	0.0122
0.0000	-4.0010	2.7304	0.0864	0.0000	0.0129
0.0000	-4.0010	2.7358	0.0932	0.0000	0.0135
0.0000	-4.0010	2.7391	0.0986	0.0000	0.0139
0.0000	-4.0010	2.7395	0.1025	0.0000	0.0140
