0.0, 1
3.8502673796791385, 0.9915014164305949
39.78609625668449, 0.9801699716713881
74.01069518716577, 0.9660056657223797
96.6844919786096, 0.9546742209631729
117.2192513368984, 0.9419263456090652
135.61497326203204, 0.9263456090651558
154.01069518716574, 0.9093484419263456
171.1229946524064, 0.8909348441926346
185.66844919786095, 0.8711048158640227
210.9090909090909, 0.8328611898016998
227.59358288770048, 0.8059490084985835
240.85561497326202, 0.7776203966005666
253.26203208556146, 0.7436260623229463
263.52941176470586, 0.7053824362606232
272.0855614973261, 0.6770538243626062
278.50267379679144, 0.6444759206798867
287.91443850267376, 0.6048158640226629
296.898395721925, 0.5623229461756374
303.7433155080213, 0.528328611898017
311.8716577540106, 0.49008498583569393
322.13903743315507, 0.4376770538243625
333.68983957219245, 0.37535410764872523
348.2352941176471, 0.2988668555240793
352.9411764705882, 0.20679886685552407
357.6470588235293, 0.12464589235127477
365.3475935828876, 0.06940509915014159
376.04278074866306, 0.0325779036827194
397.43315508021385, 0.011331444759206777
