time, step, mean-KE, KE, mean-PE, PE, mean-TE, TE, -lambda, +lambda, mean-lambda, mean-x_flux, mean-y_flux, mean-z_flux, current, resistance
1.3000000000e-01, 1300, 1.1689939879e-14, 1.1705666265e-14, -3.9363415950e-15, -3.8279554637e-15, 2.2117066213e-18, -3.7049678118e-17, 7.7535982843e-15, 7.8777108009e-15, 7.7558099909e-15, 7.8406611228e-15, -1.1180339887e-02, 1.1180339887e-02, 2.1033408867e-03, 1.9238000000e+06, 0, 0, 0, 3.2043532680e-17, 1.2483018149e+17
1.3500000000e-01, 1350, 1.1693281739e-14, 1.1704092381e-14, -3.7471554928e-15, -3.6729591623e-15, -4.3105059014e-19, -1.0789341549e-16, 7.9461262462e-15, 8.0311332183e-15, 7.9456951956e-15, 7.9232398028e-15, -1.1180339887e-02, 1.1180339887e-02, 2.1537284941e-03, 2.0264000000e+06, 0, 0, 0, -6.4087065360e-17, -6.2415090745e+16
1.4000000000e-01, 1400, 1.1681188577e-14, 1.1675910666e-14, -3.6556457522e-15, -3.6401350338e-15, -5.2377063783e-18, -2.7630075618e-17, 8.0255428250e-15, 8.0357756326e-15, 8.0203051186e-15, 8.0081455570e-15, -1.1180339887e-02, 1.1180339887e-02, 2.1722246743e-03, 2.1104000000e+06, 0, 0, 0, -6.4087065360e-17, -6.2415090745e+16
1.4500000000e-01, 1450, 1.1681474642e-14, 1.1678538491e-14, -3.6805122346e-15, -3.7179721249e-15, -9.4080548461e-18, 2.2016692170e-17, 8.0009624074e-15, 7.9605663657e-15, 7.9915543526e-15, 7.9825830579e-15, -1.1180339887e-02, 1.1180339887e-02, 2.1751897889e-03, 2.1116000000e+06, 0, 0, 0, 6.4087065360e-17, 6.2415090745e+16
1.5000000000e-01, 1500, 1.1684560301e-14, 1.1667344818e-14, -3.7734965026e-15, -3.8346578296e-15, -1.0778959193e-17, 3.3258593004e-17, 7.9110637983e-15, 7.8326869886e-15, 7.9002848391e-15, 7.8659455816e-15, -1.1180339887e-02, 1.1180339887e-02, 2.1514985604e-03, 2.0510000000e+06, 0, 0, 0, -3.2043532680e-17, -1.2483018149e+17
1.5500000000e-01, 1550, 1.1669928793e-14, 1.1704638325e-14, -3.9320559454e-15, -4.0373789867e-15, -1.4228569312e-17, -5.7977173757e-17, 7.7378728478e-15, 7.6672593379e-15, 7.7236442784e-15, 7.6092821641e-15, -1.1180339887e-02, 1.1180339887e-02, 2.1092251747e-03, 1.8712000000e+06, 0, 0, 0, 0.0000000000e+00, inf
1.6000000000e-01, 1600, 1.1667880523e-14, 1.1682373154e-14, -4.1758879846e-15, -4.3133451034e-15, -1.5917725492e-17, -4.4922132497e-17, 7.4919925385e-15, 7.3690280504e-15, 7.4760748130e-15, 7.3241059179e-15, -1.1180339887e-02, 1.1180339887e-02, 2.0508523071e-03, 1.5986000000e+06, 0, 0, 0, -3.2043532680e-17, -1.2483018149e+17
1.6500000000e-01, 1650, 1.1671818476e-14, 1.1681569773e-14, -4.4574255500e-15, -4.5930381171e-15, -1.6727729807e-17, -1.1421954216e-17, 7.2143929261e-15, 7.0885316556e-15, 7.1976651963e-15, 7.0771097014e-15, -1.1180339887e-02, 1.1180339887e-02, 1.9804313755e-03, 1.4396000000e+06, 0, 0, 0, 3.2043532680e-17, 1.2483018149e+17
1.7000000000e-01, 1700, 1.1663155309e-14, 1.1647775913e-14, -4.7604080479e-15, -4.9241728063e-15, -1.7260875262e-17, -5.5167570152e-17, 6.9027472612e-15, 6.7236031064e-15, 6.8854863859e-15, 6.6684355362e-15, -1.1180339887e-02, 1.1180339887e-02, 1.9018643874e-03, 1.2058000000e+06, 0, 0, 0, 6.4087065360e-17, 6.2415090745e+16
1.7500000000e-01, 1750, 1.1660677807e-14, 1.1670555336e-14, -5.1116096510e-15, -5.2894193399e-15, -1.8670112031e-17, -7.7309592214e-17, 6.5490681558e-15, 6.3811359958e-15, 6.5303980438e-15, 6.3038264036e-15, -1.1180339887e-02, 1.1180339887e-02, 1.8225863863e-03, 9.4220000000e+05, 0, 0, 0, 6.4087065360e-17, 6.2415090745e+16
1.8000000000e-01, 1800, 1.1662595838e-14, 1.1665859203e-14, -5.4689857845e-15, -5.6508114486e-15, -1.8620020218e-17, 1.7615813520e-17, 6.1936100536e-15, 6.0150477548e-15, 6.1749900333e-15, 6.0326635683e-15, -1.1180339887e-02, 1.1180339887e-02, 1.7263736999e-03, 6.0000000000e+05, 0, 0, 0, -3.2043532680e-17, -1.2483018149e+17
1.8500000000e-01, 1850, 1.1669697667e-14, 1.1658912120e-14, -5.8405191504e-15, -6.0231078261e-15, -1.8278768416e-17, 7.9029590170e-18, 5.8291785165e-15, 5.6358042935e-15, 5.8108997480e-15, 5.6437072525e-15, -1.1180339887e-02, 1.1180339887e-02, 1.6285763692e-03, 3.8240000000e+05, 0, 0, 0, -3.2043532680e-17, -1.2483018149e+17
1.9000000000e-01, 1900, 1.1664610471e-14, 1.1643605482e-14, -6.1981881572e-15, -6.3752274240e-15, -1.7029623597e-17, -2.3432105574e-17, 5.4664223138e-15, 5.2683780579e-15, 5.4493926902e-15, 5.2449459524e-15, -1.1180339887e-02, 1.1180339887e-02, 1.5439795707e-03, 2.6520000000e+05, 0, 0, 0, 0.0000000000e+00, inf
1.9500000000e-01, 1950, 1.1660502601e-14, 1.1642661177e-14, -6.5581387771e-15, -6.7262343483e-15, -1.7232356439e-17, -1.8449502288e-17, 5.1023638235e-15, 4.9164268289e-15, 5.0851314671e-15, 4.8979773266e-15, -1.1180339887e-02, 1.1180339887e-02, 1.4637294170e-03, 1.4740000000e+05, 0, 0, 0, 3.2043532680e-17, 1.2483018149e+17
2.0000000000e-01, 2000, 1.1666484825e-14, 1.1654370888e-14, -6.9159246396e-15, -7.0946980289e-15, -1.6714306959e-17, -1.1721779763e-17, 4.7505601850e-15, 4.5596728589e-15, 4.7338458780e-15, 4.5479510792e-15, -1.1180339887e-02, 1.1180339887e-02, 1.4007360672e-03, 7.4800000000e+04, 0, 0, 0, 3.2043532680e-17, 1.2483018149e+17
2.0500000000e-01, 2050, 1.1661046366e-14, 1.1633129619e-14, -7.2639843333e-15, -7.4153267824e-15, -1.4523348159e-17, 3.7860094339e-18, 4.3970620331e-15, 4.2178028370e-15, 4.3825386849e-15, 4.2215888464e-15, -1.1180339887e-02, 1.1180339887e-02, 1.3502427703e-03, 4.8000000000e+04, 0, 0, 0, 0.0000000000e+00, inf
2.1000000000e-01, 2100, 1.1675715965e-14, 1.1641171572e-14, -7.5868669556e-15, -7.7409400936e-15, -1.4454473154e-17, -3.6744371752e-17, 4.0888490092e-15, 3.9002314781e-15, 4.0743945360e-15, 3.8634871064e-15, -1.1180339887e-02, 1.1180339887e-02, 1.3045413818e-03, 2.0400000000e+04, 0, 0, 0, 3.2043532680e-17, 1.2483018149e+17
2.1500000000e-01, 2150, 1.1674792945e-14, 1.1651841512e-14, -7.9007277372e-15, -8.0378267225e-15, -1.3535011980e-17, -1.4860708114e-18, 3.7740652076e-15, 3.6140147894e-15, 3.7605301956e-15, 3.6125287186e-15, -1.1180339887e-02, 1.1180339887e-02, 1.2833205279e-03, 1.0000000000e+04, 0, 0, 0, -3.2043532680e-17, -1.2483018149e+17
2.2000000000e-01, 2200, 1.1679689520e-14, 1.1669190127e-14, -8.1886302260e-15, -8.3212133461e-15, -1.2978696346e-17, 6.7964983136e-17, 3.4910592936e-15, 3.3479767805e-15, 3.4780805972e-15, 3.4159417637e-15, -1.1180339887e-02, 1.1180339887e-02, 1.2759252525e-03, 1.0000000000e+04, 0, 0, 0, 3.2043532680e-17, 1.2483018149e+17
2.2500000000e-01, 2250, 1.1673675603e-14, 1.1624993770e-14, -8.4476863840e-15, -8.5737149734e-15, -9.6548656332e-18, 2.3125230625e-17, 3.2259892194e-15, 3.0512787970e-15, 3.2163343538e-15, 3.0744040276e-15, -1.1180339887e-02, 1.1180339887e-02, 1.2960889429e-03, 2.8000000000e+03, 0, 0, 0, 3.2043532680e-17, 1.2483018149e+17
2.3000000000e-01, 2300, 1.1673478813e-14, 1.1756301492e-14, -8.6999929614e-15, -8.8140288100e-15, -1.3058867630e-17, -1.3644709737e-16, 2.9734858511e-15, 2.9422726824e-15, 2.9604269835e-15, 2.8058255850e-15, -1.1180339887e-02, 1.1180339887e-02, 1.3440667515e-03, 0.0000000000e+00, 0, 0, 0, 0.0000000000e+00, inf
2.3500000000e-01, 2350, 1.1678457232e-14, 1.1613356867e-14, -8.9238443849e-15, -9.0167400696e-15, -6.4367948299e-18, 6.5506189808e-17, 2.7546128473e-15, 2.5966167970e-15, 2.7481760525e-15, 2.6621229868e-15, -1.1180339887e-02, 1.1180339887e-02, 1.3973407318e-03, 0.0000000000e+00, 0, 0, 0, 0.0000000000e+00, inf
2.4000000000e-01, 2400, 1.1679911677e-14, 1.1719313568e-14, -9.1070917457e-15, -9.1990073989e-15, -1.0211652984e-17, -6.5299581125e-17, 2.5728199315e-15, 2.5203061695e-15, 2.5626082785e-15, 2.4550065884e-15, -1.1180339887e-02, 1.1180339887e-02, 1.4715611882e-03, 0.0000000000e+00, 0, 0, 0, -6.4087065360e-17, -6.2415090745e+16
