electron number, x-component, y-component, z-component, length
0, 107.193
1, 107.469
2, 109.512
3, 107.901
4, 109.716
5, 107.337
6, 107.012
7, 108.382
8, 111.927
9, 107.253
10, 108.791
11, 106.928
12, 108.262
13, 110.04
14, 110.425
15, 109.175
16, 107.517
17, 106.375
18, 107.721
19, 108.382
20, 110.172
21, 106.207
22, 106.928
23, 107.469
24, 108.851
25, 108.046
26, 106.7
27, 108.658
28, 106.375
29, 107.084
30, 108.49
31, 108.154
32, 106.147
33, 107.397
34, 106.46
35, 109.043
36, 107.745
37, 107.529
38, 108.743
39, 107.313
40, 106.159
41, 106.315
42, 108.863
43, 106.772
44, 109.163
45, 108.238
46, 109.632
47, 106.568
48, 110.184
49, 109.019
50, 107.181
51, 108.274
52, 106.532
53, 108.478
54, 106.027
55, 109.512
56, 105.907
57, 107.385
58, 112.395
59, 107.877
60, 107.721
61, 106.58
62, 109.115
63, 108.863
64, 108.442
65, 106.568
66, 111.29
67, 106.111
68, 107.517
69, 108.358
70, 109.44
71, 108.815
72, 111.038
73, 106.556
74, 107.373
75, 106.628
76, 106.472
77, 111.218
78, 108.406
79, 107.253
80, 106.916
81, 107.337
82, 109.62
83, 107.421
84, 108.743
85, 110.221
86, 106.724
87, 107.205
88, 107.745
89, 108.202
90, 106.424
91, 110.833
92, 107
93, 107.181
94, 108.502
95, 110.701
96, 109.596
97, 108.43
98, 107.709
99, 110.521
100, 107.625
101, 106.964
102, 106.135
103, 109.464
104, 108.01
105, 106.844
106, 108.719
107, 107.253
108, 106.94
109, 107.06
110, 106.472
111, 109.656
112, 108.935
113, 108.058
114, 106.628
115, 106.868
116, 106.4
117, 107.793
118, 108.454
119, 107.277
120, 107.914
121, 107.144
122, 106.808
123, 107.193
124, 109.307
125, 107.241
126, 106.712
127, 106.58
128, 109.331
129, 109.776
130, 106.111
131, 108.466
132, 111.723
133, 107.926
134, 107.986
135, 107.601
136, 107.481
137, 106.892
138, 106.063
139, 106.604
140, 107.241
141, 107.024
142, 106.448
143, 107.841
144, 107.132
145, 111.686
146, 106.46
147, 111.374
148, 113.441
149, 107.709
150, 108.418
151, 106.46
152, 107.144
153, 106.58
