4.001	0	-4.001	0	2.6773	-0.0638	-0.0002	0.0252	0	0	0
4.001	3.465	2.001	0	2.6773	0.0316	-0.0552	0.0252	0	0	1
4.001	-3.465	2.001	0	2.6772	0.0316	0.055	0.0251	0	0	2
6.93	-3.465	-6.002	0	0.7184	0.0423	0.0761	0.0808	0	0	3
6.93	3.465	6.002	0	0.7184	-0.0423	-0.0761	-0.0808	0	0	4
6.93	3.465	-6.002	0	0.7184	-0.0447	0.0747	-0.0808	0	0	5
6.93	-3.465	6.002	0	0.7184	0.0447	-0.0747	0.0808	0	0	6
6.93	-6.93	0	0	0.7184	0.0871	0.0014	-0.0808	0	0	7
6.93	6.93	0	0	0.7184	-0.0871	-0.0014	0.0808	0	0	8
8.002	-0	8.002	0	-0.054	0.0399	-0	0.0608	0	0	9
8.002	-6.93	-4.001	0	-0.054	-0.02	0.0345	0.0608	0	0	10
8.002	6.93	-4.001	0	-0.0541	-0.02	-0.0346	0.0608	0	0	11
4.001	0	-4.001	0	2.6312	-0.0521	0.0269	0.0101	0	0.1	0
4.001	3.465	2.001	0	2.8208	0.0081	-0.0141	-0.06	0	0.1	1
4.001	-3.465	2.001	0	2.6312	0.0027	0.0585	0.0101	0	0.1	2
6.93	-3.465	-6.002	0	0.7906	0.0412	0.0627	0.0733	0	0.1	3
6.93	3.465	6.002	0	0.7906	-0.0412	-0.0627	-0.0733	0	0.1	4
6.93	3.465	-6.002	0	0.7163	-0.0507	0.0832	-0.0821	0	0.1	5
6.93	-3.465	6.002	0	0.7163	0.0507	-0.0832	0.0821	0	0.1	6
6.93	-6.93	0	0	0.7389	0.0753	0.0021	-0.0698	0	0.1	7
6.93	6.93	0	0	0.7389	-0.0753	-0.0021	0.0698	0	0.1	8
8.002	-0	8.002	0	-0.0471	0.0365	-0.0179	0.0524	0	0.1	9
8.002	-6.93	-4.001	0	-0.1609	0.0051	-0.0088	0.0339	0	0.1	10
8.002	6.93	-4.001	0	-0.0471	-0.0028	-0.0405	0.0524	0	0.1	11
4.001	0	-4.001	0	2.6681	-0.0238	0.0343	-0.0284	0	0.2	0
4.001	3.465	2.001	0	2.8418	-0.0114	0.0198	-0.0803	0	0.2	1
4.001	-3.465	2.001	0	2.6681	-0.0177	0.0379	-0.0284	0	0.2	2
6.93	3.465	6.002	0	0.8157	-0.0362	-0.0541	-0.0642	0	0.2	3
6.93	-3.465	-6.002	0	0.8157	0.0362	0.0541	0.0642	0	0.2	4
6.93	-3.465	6.002	0	0.7518	0.0501	-0.0787	0.0771	0	0.2	5
6.93	3.465	-6.002	0	0.7518	-0.0501	0.0787	-0.0771	0	0.2	6
6.93	-6.93	0	0	0.769	0.0781	0.0007	-0.0679	0	0.2	7
6.93	6.93	0	0	0.769	-0.0781	-0.0007	0.0679	0	0.2	8
8.002	-0	8.002	0	-0.0878	0.0215	-0.0107	0.0343	0	0.2	9
8.002	-6.93	-4.001	0	-0.1745	0.0072	-0.0124	0.027	0	0.2	10
8.002	6.93	-4.001	0	-0.0878	-0.0015	-0.024	0.0343	0	0.2	11
4.001	0	-4.001	0	2.6169	-0.0038	0.0195	-0.0459	0	0.3	0
4.001	3.465	2.001	0	2.7129	-0.015	0.0259	-0.0528	0	0.3	1
4.001	-3.465	2.001	0	2.6169	-0.015	0.0131	-0.0459	0	0.3	2
6.93	-3.465	-6.002	0	0.8205	0.0359	0.0591	0.0682	0	0.3	3
6.93	3.465	6.002	0	0.8205	-0.0359	-0.0591	-0.0682	0	0.3	4
6.93	3.465	-6.002	0	0.7888	-0.0462	0.0736	-0.0748	0	0.3	5
6.93	-3.465	6.002	0	0.7888	0.0462	-0.0736	0.0748	0	0.3	6
6.93	-6.93	0	0	0.7957	0.0827	-0.0015	-0.0714	0	0.3	7
6.93	6.93	0	0	0.7957	-0.0827	0.0015	0.0714	0	0.3	8
8.002	-0	8.002	0	-0.1304	0.0109	-0.0028	0.0224	0	0.3	9
8.002	-6.93	-4.001	0	-0.1665	-0	0.0001	0.0241	0	0.3	10
8.002	6.93	-4.001	0	-0.1304	-0.003	-0.0109	0.0224	0	0.3	11
4.001	0	-4.001	0	2.623	-0.0004	0.0038	-0.059	0	0.4	0
4.001	3.465	2.001	0	2.6595	-0.0148	0.0255	-0.0323	0	0.4	1
4.001	-3.465	2.001	0	2.623	-0.0033	0.0023	-0.0589	0	0.4	2
6.93	-3.465	-6.002	0	0.8118	0.0371	0.0637	0.0739	0	0.4	3
6.93	3.465	6.002	0	0.8118	-0.0371	-0.0637	-0.0739	0	0.4	4
6.93	3.465	-6.002	0	0.7925	-0.0445	0.0734	-0.0725	0	0.4	5
6.93	-3.465	6.002	0	0.7925	0.0445	-0.0734	0.0725	0	0.4	6
6.93	-6.93	0	0	0.8005	0.0841	-0.0036	-0.0703	0	0.4	7
6.93	6.93	0	0	0.8005	-0.0841	0.0036	0.0703	0	0.4	8
8.002	-0	8.002	0	-0.1401	0.0079	0.001	0.0213	0	0.4	9
8.002	-6.93	-4.001	0	-0.1533	-0.0061	0.0106	0.0259	0	0.4	10
8.002	6.93	-4.001	0	-0.1402	-0.0048	-0.0063	0.0213	0	0.4	11
4.001	0	-4.001	0	2.6718	-0.0199	-0.0166	-0.0606	0	0.5	0
4.001	3.465	2.001	0	2.6087	-0.01	0.0171	-0.0273	0	0.5	1
4.001	-3.465	2.001	0	2.6718	0.0244	0.0089	-0.0606	0	0.5	2
6.93	3.465	6.002	0	0.7827	-0.0416	-0.0659	-0.079	0	0.5	3
6.93	-3.465	-6.002	0	0.7827	0.0416	0.0659	0.079	0	0.5	4
6.93	3.465	-6.002	0	0.7637	-0.0446	0.0818	-0.0706	0	0.5	5
6.93	-3.465	6.002	0	0.7637	0.0446	-0.0818	0.0706	0	0.5	6
6.93	-6.93	0	0	0.7902	0.0836	-0.0066	-0.0645	0	0.5	7
6.93	6.93	0	0	0.7902	-0.0836	0.0066	0.0645	0	0.5	8
8.002	-0	8.002	0	-0.1261	0.0133	0.0034	0.0298	0	0.5	9
8.002	-6.93	-4.001	0	-0.1338	-0.0108	0.0186	0.0375	0	0.5	10
8.002	6.93	-4.001	0	-0.1261	-0.0096	-0.0098	0.0298	0	0.5	11
4.001	0	-4.001	0	2.7241	-0.0727	-0.0269	-0.0348	0	0.6	0
4.001	3.465	2.001	0	2.4561	0.0105	-0.0181	-0.0144	0	0.6	1
4.001	-3.465	2.001	0	2.7241	0.0596	0.0496	-0.0348	0	0.6	2
6.93	-3.465	-6.002	0	0.7365	0.0521	0.0619	0.073	0	0.6	3
6.93	3.465	6.002	0	0.7365	-0.0521	-0.0619	-0.073	0	0.6	4
6.93	3.465	-6.002	0	0.7167	-0.0459	0.0966	-0.0769	0	0.6	5
6.93	-3.465	6.002	0	0.7167	0.0459	-0.0966	0.0769	0	0.6	6
6.93	-6.93	0	0	0.7717	0.0814	-0.0096	-0.0631	0	0.6	7
6.93	6.93	0	0	0.7717	-0.0814	0.0096	0.0631	0	0.6	8
8.002	-0	8.002	0	-0.1111	0.0283	0.0018	0.0402	0	0.6	9
8.002	-6.93	-4.001	0	-0.1045	-0.008	0.0139	0.0642	0	0.6	10
8.002	6.93	-4.001	0	-0.1111	-0.0157	-0.0236	0.0402	0	0.6	11
4.001	0	-4.001	0	2.8996	-0.0715	-0.0022	-0.0332	0	0.7	0
4.001	3.465	2.001	0	2.4126	0.0502	-0.0869	-0.0136	0	0.7	1
4.001	-3.465	2.001	0	2.8997	0.0377	0.0607	-0.0332	0	0.7	2
6.93	-3.465	-6.002	0	0.6728	0.0639	0.056	0.0459	0	0.7	3
6.93	3.465	6.002	0	0.6728	-0.0639	-0.056	-0.0459	0	0.7	4
6.93	3.465	-6.002	0	0.6989	-0.0469	0.0876	-0.0823	0	0.7	5
6.93	-3.465	6.002	0	0.6989	0.0469	-0.0876	0.0823	0	0.7	6
6.93	-6.93	0	0	0.7488	0.0878	-0.0117	-0.0743	0	0.7	7
6.93	6.93	0	0	0.7488	-0.0878	0.0117	0.0743	0	0.7	8
8.002	-0	8.002	0	-0.089	0.0358	-0.0021	0.0431	0	0.7	9
8.002	-6.93	-4.001	0	-0.0266	0.0038	-0.0066	0.1061	0	0.7	10
8.002	6.93	-4.001	0	-0.089	-0.016	-0.032	0.0431	0	0.7	11
4.001	0	-4.001	0	2.7881	-0.0339	0.0059	-0.0368	0	0.8	0
4.001	3.465	2.001	0	2.3906	0.0449	-0.0776	-0.0024	0	0.8	1
4.001	-3.465	2.001	0	2.7882	0.0119	0.0323	-0.0369	0	0.8	2
6.93	3.465	6.002	0	0.6996	-0.0558	-0.0633	-0.0537	0	0.8	3
6.93	-3.465	-6.002	0	0.6996	0.0558	0.0633	0.0537	0	0.8	4
6.93	3.465	-6.002	0	0.7646	-0.042	0.0662	-0.0763	0	0.8	5
6.93	-3.465	6.002	0	0.7646	0.042	-0.0662	0.0763	0	0.8	6
6.93	-6.93	0	0	0.7612	0.0958	-0.0073	-0.0848	0	0.8	7
6.93	6.93	0	0	0.7612	-0.0958	0.0073	0.0848	0	0.8	8
8.002	-0	8.002	0	-0.1146	0.0158	0.01	0.0323	0	0.8	9
8.002	-6.93	-4.001	0	-0.0052	-0.0044	0.0077	0.0901	0	0.8	10
8.002	6.93	-4.001	0	-0.1146	-0.0166	-0.0086	0.0323	0	0.8	11
4.001	0	-4.001	0	2.6886	-0.0368	0.0006	-0.0219	0	0.9	0
4.001	3.465	2.001	0	2.4567	0.0371	-0.0643	0.0209	0	0.9	1
4.001	-3.465	2.001	0	2.6886	0.0178	0.0322	-0.0219	0	0.9	2
6.93	3.465	6.002	0	0.7145	-0.0466	-0.0719	-0.0694	0	0.9	3
6.93	-3.465	-6.002	0	0.7145	0.0466	0.0719	0.0694	0	0.9	4
6.93	-3.465	6.002	0	0.775	0.0388	-0.0626	0.0762	0	0.9	5
6.93	3.465	-6.002	0	0.775	-0.0388	0.0626	-0.0762	0	0.9	6
6.93	-6.93	0	0	0.7544	0.0968	-0.0028	-0.0868	0	0.9	7
6.93	6.93	0	0	0.7544	-0.0968	0.0028	0.0868	0	0.9	8
8.002	-0	8.002	0	-0.1179	0.0167	0.0153	0.0365	0	0.9	9
8.002	-6.93	-4.001	0	-0.011	-0.0174	0.0301	0.0722	0	0.9	10
8.002	6.93	-4.001	0	-0.1179	-0.0215	-0.0068	0.0365	0	0.9	11
4.001	0	-4.001	0	2.6773	-0.0638	-0.0002	0.0252	0	1	0
4.001	3.465	2.001	0	2.6773	0.0316	-0.0552	0.0252	0	1	1
4.001	-3.465	2.001	0	2.6772	0.0316	0.055	0.0251	0	1	2
6.93	-3.465	-6.002	0	0.7184	0.0423	0.0761	0.0808	0	1	3
6.93	3.465	6.002	0	0.7184	-0.0423	-0.0761	-0.0808	0	1	4
6.93	3.465	-6.002	0	0.7184	-0.0447	0.0747	-0.0808	0	1	5
6.93	-3.465	6.002	0	0.7184	0.0447	-0.0747	0.0808	0	1	6
6.93	-6.93	0	0	0.7184	0.0871	0.0014	-0.0808	0	1	7
6.93	6.93	0	0	0.7184	-0.0871	-0.0014	0.0808	0	1	8
8.002	-0	8.002	0	-0.054	0.0399	-0	0.0608	0	1	9
8.002	-6.93	-4.001	0	-0.054	-0.02	0.0345	0.0608	0	1	10
8.002	6.93	-4.001	0	-0.0541	-0.02	-0.0346	0.0608	0	1	11
4.001	0	-4.001	0	2.8211	-0.0163	0	-0.06	0.1	0	0
4.001	3.465	2.001	0	2.6315	0.0494	-0.0316	0.0101	0.1	0	1
4.001	-3.465	2.001	0	2.6314	0.0493	0.0317	0.0101	0.1	0	2
6.93	-3.465	-6.002	0	0.7389	0.0359	0.0663	0.0699	0.1	0	3
6.93	3.465	6.002	0	0.7389	-0.0359	-0.0663	-0.0699	0.1	0	4
6.93	3.465	-6.002	0	0.7906	-0.0337	0.0671	-0.0733	0.1	0	5
6.93	-3.465	6.002	0	0.7906	0.0337	-0.0671	0.0733	0.1	0	6
6.93	-6.93	0	0	0.7163	0.0974	0.0023	-0.0821	0.1	0	7
6.93	6.93	0	0	0.7163	-0.0974	-0.0023	0.0821	0.1	0	8
8.002	-0	8.002	0	-0.1609	-0.0102	-0	0.0339	0.1	0	9
8.002	-6.93	-4.001	0	-0.0472	-0.0337	0.0227	0.0524	0.1	0	10
8.002	6.93	-4.001	0	-0.0472	-0.0337	-0.0227	0.0524	0.1	0	11
4.001	0	-4.001	0	2.6933	-0.0365	-0.0007	-0.0223	0.1	0.1	0
4.001	3.465	2.001	0	2.6933	0.0177	-0.0319	-0.0223	0.1	0.1	1
4.001	-3.465	2.001	0	2.4697	0.0368	0.0638	0.0225	0.1	0.1	2
6.93	-3.465	-6.002	0	0.7745	0.0349	0.0649	0.0763	0.1	0.1	3
6.93	3.465	6.002	0	0.7745	-0.0349	-0.0649	-0.0763	0.1	0.1	4
6.93	3.465	-6.002	0	0.7538	-0.0459	0.0851	-0.0867	0.1	0.1	5
6.93	-3.465	6.002	0	0.7538	0.0459	-0.0851	0.0867	0.1	0.1	6
6.93	-6.93	0	0	0.7144	0.0855	-0.0043	-0.0694	0.1	0.1	7
6.93	6.93	0	0	0.7144	-0.0855	0.0043	0.0694	0.1	0.1	8
8.002	-0	8.002	0	-0.1179	0.0165	-0.0152	0.0365	0.1	0.1	9
8.002	-6.93	-4.001	0	-0.1179	-0.0214	0.0067	0.0365	0.1	0.1	10
8.002	6.93	-4.001	0	-0.0117	-0.0174	-0.0301	0.0717	0.1	0.1	11
