6.549	0	0	6.549	0.2393	0	0	0.0732	0	0	0
7.674	0	-4.001	6.549	0.1034	-0.0001	-0	-0.0001	0	0	1
7.674	3.465	2.001	6.549	0.1034	0.0001	-0.0001	-0.0001	0	0	2
7.674	-3.465	2.001	6.549	0.1034	0	0.0001	-0.0001	0	0	3
9.535	-3.465	-6.002	6.549	0.0083	0.0066	0.0115	-0.0025	0	0	4
9.535	3.465	6.002	6.549	-0.194	-0.0178	-0.0309	0.0051	0	0	5
9.535	3.465	-6.002	6.549	-0.194	-0.0179	0.0309	0.0051	0	0	6
9.535	-3.465	6.002	6.549	0.0083	0.0066	-0.0115	-0.0025	0	0	7
9.535	-6.93	0	6.549	-0.194	0.0357	0.0001	0.0051	0	0	8
9.535	6.93	0	6.549	0.0083	-0.0132	-0	-0.0025	0	0	9
6.761	-0.347	0.6	6.725	0.2905	0.0086	-0.015	0.0279	0	0.1	0
7.544	-0.346	-3.401	6.725	0.0046	0.0003	0.0002	0.0001	0	0.1	1
7.856	3.118	2.601	6.725	0.1828	-0	-0	0	0	0.1	2
8.156	-3.812	2.601	6.725	0.0736	0.0001	0.0001	0.0001	0	0.1	3
9.172	3.119	-5.401	6.725	-0.1931	0.0206	-0.0355	-0.0779	0	0.1	4
9.431	-3.811	-5.401	6.725	0.007	-0.0047	0.0297	-0.0036	0	0.1	5
9.431	6.583	0.6	6.725	0.007	-0.0234	0.0188	-0.0036	0	0.1	6
9.927	3.118	6.602	6.725	0.0025	-0.0481	0.0055	0.0135	0	0.1	7
9.927	-7.276	0.6	6.725	0.0021	0.0195	0.0446	0.0136	0	0.1	8
7.099	-0.693	1.2	6.963	0.2544	0.0105	-0.0183	-0.0492	0	0.2	0
7.537	-0.693	-2.801	6.963	-0.0605	0.0002	-0.0002	0.0001	0	0.2	1
8.149	2.772	3.201	6.963	0.1909	-0.0001	-0	0	0	0.2	2
8.718	-4.158	3.201	6.963	0.0517	-0	-0	0	0	0.2	3
8.9	2.772	-4.801	6.963	0.0159	0.0364	-0.0628	-0.0825	0	0.2	4
9.424	-4.158	-4.801	6.963	0.0098	-0.0115	0.0354	-0.0039	0	0.2	5
9.424	6.237	1.2	6.963	0.0099	-0.0249	0.0277	-0.0039	0	0.2	6
9.758	6.237	-2.801	6.963	0.036	-0	0	0	0	0.2	7
7.463	-1.04	1.8	7.168	0.0713	0.0031	-0.0057	-0.0903	0	0.3	0
7.569	-1.039	-2.201	7.168	-0.023	0	0	-0	0	0.3	1
8.468	2.425	3.801	7.168	0.1235	-0.0001	0	0	0	0.3	2
8.655	2.426	-4.201	7.168	0.1173	0.0193	-0.0334	-0.0291	0	0.3	3
9.28	-4.505	3.801	7.168	0.0225	0	0	-0	0	0.3	4
9.451	-4.504	-4.201	7.168	0.01	-0.0103	0.0263	-0.0024	0	0.3	5
9.451	5.89	1.8	7.168	0.01	-0.0177	0.0221	-0.0025	0	0.3	6
9.535	5.891	-2.201	7.168	0.0157	0	0	0	0	0.3	7
7.464	-1.386	-1.6	7.157	0.0751	-0	-0	0	0	0.4	0
7.675	-1.386	2.401	7.157	-0.1631	-0.0069	0.012	-0.1152	0	0.4	1
8.277	2.079	-3.601	7.157	0.1045	0.0074	-0.0129	-0.0016	0	0.4	2
8.655	2.079	4.401	7.157	0.0412	-0	0	0	0	0.4	3
9.193	5.544	-1.6	7.157	0.0045	0	-0	-0	0	0.4	4
9.366	-4.851	-3.601	7.157	0.0124	-0.009	0.0162	-0.003	0	0.4	5
9.366	5.544	2.401	7.157	0.0124	-0.0095	0.0159	-0.003	0	0.4	6
9.702	-4.851	4.401	7.157	0.0162	0	0	-0	0	0.4	7
7.227	-1.732	-1	6.945	0.2345	-0	0.0001	-0.0001	0	0.5	0
7.761	1.733	-3.001	6.945	0.0675	0.0068	-0.0119	-0.0027	0	0.5	1
7.761	-1.733	3.001	6.945	-0.486	-0.021	0.0363	-0.124	0	0.5	2
8.732	1.732	5.001	6.945	-0.0932	0.0001	-0.0001	-0	0	0.5	3
8.732	5.197	-1	6.945	-0.0033	-0	0	-0	0	0.5	4
9.179	-5.197	-3.001	6.945	0.0133	-0.0082	-0.0036	-0.0078	0	0.5	5
9.179	5.197	3.001	6.945	0.0133	0.0071	0.0053	-0.0078	0	0.5	6
7.026	-2.079	-0.4	6.7	0.3436	-0.0001	-0	-0	0	0.6	0
7.25	1.386	-2.401	6.7	0.1598	0.0249	-0.0431	-0.0124	0	0.6	1
7.885	-2.079	3.601	6.7	-0.4888	-0.0299	0.0516	-0.0646	0	0.6	2
8.281	4.851	-0.4	6.7	-0.0356	0.0001	-0	-0.0001	0	0.6	3
8.842	1.386	5.601	6.7	-0.2064	-0.0001	-0	0	0	0.6	4
9.021	4.851	3.601	6.7	-0.0019	0.0499	-0.0133	-0.0219	0	0.6	5
9.021	-5.544	-2.401	6.7	-0.0019	-0.0134	-0.0499	-0.0219	0	0.6	6
9.369	1.386	-6.402	6.7	-0.0069	0	0	0	0	0.6	7
6.873	1.04	-1.8	6.551	0.4903	0.0375	-0.065	0.0121	0	0.7	0
6.988	-2.425	0.2	6.551	0.3658	0	0	-0	0	0.7	1
7.952	4.504	0.2	6.551	-0.2386	-0	-0.0001	0	0	0.7	2
8.151	-2.426	4.201	6.551	-0.0455	0.0037	-0.0063	-0.0015	0	0.7	3
8.812	1.04	-5.802	6.551	0.1009	-0	-0	-0	0	0.7	4
8.992	4.504	4.201	6.551	-0.057	0.1243	-0.0336	-0.0502	0	0.7	5
8.992	-5.89	-1.8	6.551	-0.057	-0.0331	-0.1244	-0.0503	0	0.7	6
9.08	1.039	6.202	6.551	-0.1027	-0	-0	-0	0	0.7	7
6.839	0.693	-1.2	6.697	0.4669	0.009	-0.0156	0.0194	0	0.8	0
7.292	-2.772	0.8	6.697	0.2682	-0	0	0	0	0.8	1
7.923	4.158	0.8	6.697	-0.2312	0.0001	-0	-0.0001	0	0.8	2
8.508	0.693	-5.201	6.697	0.2016	-0	-0	-0.0001	0	0.8	3
8.694	-2.772	4.801	6.697	0.0347	0.0247	-0.0429	0.0055	0	0.8	4
9.23	4.158	4.801	6.697	-0.0879	0.1142	-0.0403	-0.0487	0	0.8	5
9.23	-6.237	-1.2	6.697	-0.0876	-0.0222	-0.1189	-0.0486	0	0.8	6
9.57	0.693	6.802	6.697	0.0099	0	-0	0	0	0.8	7
6.735	0.347	-0.6	6.7	0.3089	-0.0027	0.0045	0.0428	0	0.9	0
7.521	-3.119	1.4	6.7	0.1801	0	0.0001	-0.0001	0	0.9	1
7.834	3.811	1.4	6.7	-0.0909	0.0002	-0.0002	-0.0001	0	0.9	2
8.135	0.347	-4.601	6.7	0.1752	-0.0001	-0.0002	-0.0002	0	0.9	3
9.153	-3.119	5.401	6.7	0.0031	0.0174	-0.0301	-0.0012	0	0.9	4
9.412	3.811	5.401	6.7	-0.1658	0.0762	-0.0442	-0.0316	0	0.9	5
9.412	-6.583	-0.6	6.7	-0.1651	0.0001	-0.0882	-0.0316	0	0.9	6
9.909	-3.118	-6.602	6.7	0.0149	0.0075	0.003	-0.0015	0	0.9	7
9.909	7.276	-0.6	6.7	0.0149	-0.0064	-0.005	-0.0015	0	0.9	8
9.99	0.346	7.402	6.7	0.0339	0	0	0	0	0.9	9
6.549	0	0	6.549	0.2393	0	0	0.0732	0	1	0
7.674	0	-4.001	6.549	0.1034	-0.0001	-0	-0.0001	0	1	1
7.674	3.465	2.001	6.549	0.1034	0.0001	-0.0001	-0.0001	0	1	2
7.674	-3.465	2.001	6.549	0.1034	0	0.0001	-0.0001	0	1	3
9.535	-3.465	-6.002	6.549	0.0083	0.0066	0.0115	-0.0025	0	1	4
9.535	3.465	6.002	6.549	-0.194	-0.0178	-0.0309	0.0051	0	1	5
9.535	3.465	-6.002	6.549	-0.194	-0.0179	0.0309	0.0051	0	1	6
9.535	-3.465	6.002	6.549	0.0083	0.0066	-0.0115	-0.0025	0	1	7
9.535	-6.93	0	6.549	-0.194	0.0357	0.0001	0.0051	0	1	8
9.535	6.93	0	6.549	0.0083	-0.0132	-0	-0.0025	0	1	9
6.761	0.693	0	6.726	0.2904	-0.0173	0.0001	0.0279	0.1	0	0
7.545	-2.772	2.001	6.726	0.0046	0	-0.0004	0.0001	0.1	0	1
7.856	0.693	-4.001	6.726	0.1828	-0	0.0001	0	0.1	0	2
8.156	4.158	2.001	6.726	0.0735	0	-0.0001	0.0001	0.1	0	3
9.172	-6.237	0	6.726	-0.193	-0.0411	-0	-0.0779	0.1	0	4
9.431	-2.772	-6.002	6.726	0.007	0.028	0.0108	-0.0036	0.1	0	5
9.431	-2.772	6.002	6.726	0.007	0.028	-0.0108	-0.0036	0.1	0	6
9.927	4.158	6.002	6.726	0.0021	0.0289	-0.0392	0.0136	0.1	0	7
9.927	4.158	-6.002	6.726	0.0025	0.0288	0.0389	0.0135	0.1	0	8
6.736	0.346	0.6	6.701	0.3077	-0.0025	-0.0047	0.0425	0.1	0.1	0
7.522	0.347	-3.401	6.701	0.1795	-0.0001	-0	-0.0001	0.1	0.1	1
7.835	-3.119	2.601	6.701	-0.0902	-0	0.0003	-0.0001	0.1	0.1	2
8.136	3.811	2.601	6.701	0.1748	0.0002	0	-0.0002	0.1	0.1	3
9.154	-3.118	-5.401	6.701	0.0032	0.0173	0.0299	-0.0012	0.1	0.1	4
9.413	3.812	-5.401	6.701	-0.1632	0.0758	0.0437	-0.0314	0.1	0.1	5
9.413	-6.583	0.6	6.701	-0.1647	0.0001	0.0877	-0.0315	0.1	0.1	6
9.91	-3.119	6.602	6.701	0.0149	0.0075	-0.003	-0.0015	0.1	0.1	7
9.91	7.276	0.6	6.701	0.0148	-0.0064	0.005	-0.0015	0.1	0.1	8
9.99	-6.583	-3.401	6.701	0.0337	-0	0	0	0.1	0.1	9
6.97	-0	1.2	6.866	0.3257	-0.0067	-0.0122	-0.0064	0.1	0.2	0
7.415	0	-2.801	6.866	0.2513	-0	0.0001	-0.0001	0.1	0.2	1
8.33	3.465	3.201	6.866	0.2513	-0.0002	-0	0.0001	0.1	0.2	2
